title,url,publication_date,summary,source_id,category_id,author_id,source_type,title_preprocesado,preprocesado,bert,bert_label
Expertos alemanes alertan sobre peligro por uso de opioides sintéticos,https://www.contrapunto.com.sv/expertos-alemanes-alertan-sobre-peligro-por-uso-de-opioides-sinteticos/,2023-11-22T16:25:11-06:00,"Según alertan los expertos, la heroína se mezcla cada vez más con opiáceos sintéticos como el fentanilo o el nitazeno",Diario Digital Contra Punto,Sociedad,,Web Page,expertos alemanes alertan peligro uso opioides sintéticos,según alertan expertos heroína mezcla cada vez opiáceos sintéticos fentanilo nitazeno,1 star,NEGATIVA
TSE y ASPIDH ARCOIRIS firman acuerdo para la participación de la comunidad LGTBIQ+ en Elecciones 2024,https://www.contrapunto.com.sv/tse-y-aspidh-arcoiris-firman-acuerdo-para-la-participacion-de-la-comunidad-lgtbiq-en-elecciones-2024/,2023-11-22T11:18:39-06:00,TSE y ASPIDH ARCOIRIS firman acuerdo de cooperación que permitirá a la comunidad LGTBIQ+ desempeñar roles clave como facilitadores y observadores electorales durante las Elecciones 2024.,Diario Digital Contra Punto,Sociedad,,Web Page,tse aspidh arcoiris firman acuerdo participación comunidad lgtbiq elecciones 2024,tse aspidh arcoiris firman acuerdo cooperación permitirá comunidad lgtbiq desempeñar role clave facilitadores observadores electorales elecciones 2024,4 stars,NEUTRAL
"FGR presenta peritajes por más de $10 millones contra el exministro de Obras Públicas, David Gutiérrez",https://www.contrapunto.com.sv/fgr-presenta-peritajes-por-mas-de-10-millones-contra-el-exministro-de-obras-publicas-david-gutierrez/,2023-11-21T17:07:37-06:00,"FGR presentó dos peritos en el caso contra David Gutiérrez Miranda, exministro de Obras Públicas. El exfuncionario es acusado de realizar pagos indebidos por un monto de más de $10 millones, para la construcción del blvr, Diego de Holguín en Santa Tecla.",Diario Digital Contra Punto,Sociedad,,Web Page,fgr presenta peritajes 10 millones exministro obras públicas david gutiérrez,fgr presentó do peritos caso david gutiérrez miranda exministro obras públicas exfuncionario acusado realizar pagos indebidos monto 10 millones construcción blvr diego holguín santa tecla,1 star,NEGATIVA
Defensoría del Consumidor y UGB firman convenio para fortalecer defensa de los consumidores,https://www.contrapunto.com.sv/defensoria-del-consumidor-y-ugb-firman-convenio-para-fortalecer-defensa-de-los-consumidores/,2023-11-17T18:10:32-06:00,La Defensoría del Consumidor y la Universidad Gerardo Barrios (UGB) firman convenio para fortalecer la protección y conocimiento de los derechos de los consumidores.,Diario Digital Contra Punto,Sociedad,,Web Page,defensoría consumidor ugb firman convenio fortalecer defensa consumidores,defensoría consumidor universidad gerardo barrio ugb firman convenio fortalecer protección conocimiento derechos consumidores,4 stars,NEUTRAL
Élmer Canales Rivera “Crook” es enviado bajo custodia al Distrito Este de Nueva York,https://www.contrapunto.com.sv/elmer-canales-rivera-crook-es-enviado-bajo-custodia-al-distrito-este-de-nueva-york/,2023-11-16T15:49:07-06:00,"El Departamento de Justicia de Estados Unidos ordena traslado de líder MS-13, Elmer Canales Rivera, a Nueva York tras ser acusado de terrorismo y crímenes transnacionales.",Diario Digital Contra Punto,Sociedad,,Web Page,élmer canales rivera crook enviado bajo custodia distrito nueva york,departamento justicia unidos ordena traslado líder ms13 elmer canales rivera nueva york tras ser acusado terrorismo crímenes transnacionales,1 star,NEGATIVA
Aprobada la Ley del Instituto Nacional de Capacitación y Formación por la Asamblea Legislativa,https://www.contrapunto.com.sv/aprobada-la-ley-del-instituto-nacional-de-capacitacion-y-formacion-por-la-asamblea-legislativa/,2023-11-15T17:30:22-06:00,"La Asamblea Legislativa aprobó la ""Ley del Instituto Nacional de Capacitación y Formación"" (INCAF), con la cual se disolverá el Instituto Salvadoreño de Formación Profesional (INSAFORP).",Diario Digital Contra Punto,Sociedad,,Web Page,aprobada ley instituto nacional capacitación formación asamblea legislativa,asamblea legislativa aprobó ley instituto nacional capacitación formación incaf disolverá instituto salvadoreño formación profesional insaforp,1 star,NEGATIVA
Biblioteca Nacional de El Salvador es inaugurada,https://www.contrapunto.com.sv/biblioteca-nacional-de-el-salvador-es-inaugurada/,2023-11-14T23:13:47-06:00,"La Biblioteca Nacional de El Salvador (BINAES) es inaugurada, esta cuenta con 7 niveles, los cuales estarán disponibles al público 24/7. ",Diario Digital Contra Punto,Sociedad,,Web Page,biblioteca nacional salvador inaugurada,biblioteca nacional salvador binaes inaugurada cuenta 7 niveles cuales disponibles público 247,5 stars,POSITIVA
$150 millones da el Banco Mundial a El Salvador para oportunidades de empleo y emprendimiento,https://www.contrapunto.com.sv/150-millones-da-el-banco-mundial-a-el-salvador-para-oportunidades-de-empleo-y-emprendimiento/,2023-11-29T14:13:59-06:00,"US$150 millones otorga el Banco Mundial a El Salvador para abrir oportunidades de trabajo asalariado y emprendimiento, para personas con edades entre los 18 y 40 años.",Diario Digital Contra Punto,Economía,,Web Page,150 millones da banco mundial salvador oportunidades empleo emprendimiento,us150 millones otorga banco mundial salvador abrir oportunidades trabajo asalariado emprendimiento persona edades 18 40 años,1 star,NEGATIVA
Inaugurada expansión del patio de contenedores en el Puerto de Acajutla,https://www.contrapunto.com.sv/inaugurada-expansion-del-patio-de-contenedores-en-el-puerto-de-acajutla/,2023-11-28T23:02:30-06:00,"Durante el 2023 en el puerto de Acajutla se han gestionado más de 5 millones de toneladas métricas entre importaciones y exportaciones, así como más de 130 mil contenedores.",Diario Digital Contra Punto,Economía,,Web Page,inaugurada expansión patio contenedores puerto acajutla,2023 puerto acajutla gestionado 5 millones toneladas métricas importaciones exportaciones así 130 mil contenedores,1 star,NEGATIVA
Fedecrédito celebra 80 años de solidez financiera y compromiso con los salvadoreños ,https://www.contrapunto.com.sv/fedecredito-celebra-80-anos-de-solidez-financiera-y-compromiso-con-los-salvadorenos/,2023-11-28T16:41:28-06:00,"La Federación de Cajas de Crédito y de Bancos de los Trabajadores FEDECRÉDITO, celebra este día 80 años de arduo trabajo en beneficio de todos los salvadoreños.",Diario Digital Contra Punto,Economía,,Web Page,fedecrédito celebra 80 años solidez financiera compromiso salvadoreños,federación cajas crédito bancos trabajadores fedecrédito celebra día 80 años arduo trabajo beneficio salvadoreños,5 stars,POSITIVA
313 mil visitantes internacionales proyecta el Gobierno recibir en temporada de fin de año,https://www.contrapunto.com.sv/313-mil-visitantes-internacionales-proyecta-gobierno-recibir-en-temporada-de-fin-de-ano/,2023-11-27T13:33:36-06:00,"Como parte del Plan de Atención de Fin de Año 2023, el MITUR estima que El Salvador recibirá a más de 313 mil visitantes, del 1 de diciembre de 2023 al 2 de enero de 2024.
",Diario Digital Contra Punto,Economía,,Web Page,313 mil visitantes internacionales proyecta gobierno recibir temporada fin año,parte plan atención fin año 2023 mitur estima salvador recibirá 313 mil visitantes 1 diciembre 2023 2 enero 2024,1 star,NEGATIVA
"Lotería participa en la XVIII Edición del Congreso de CIBELAE en Lisboa,  Portugal",https://www.contrapunto.com.sv/loteria-participa-en-la-xviii-edicion-del-congreso-de-cibelae-en-lisboa-portugal/,2023-11-23T10:37:45-06:00,"Javier Milián, presidente de la Lotería, expresó su entusiasmo por promover prácticas de juego responsable y destacó la importancia de la colaboración entre todos los actores de la industria.",Diario Digital Contra Punto,Economía,,Web Page,lotería participa xviii edición congreso cibelae lisboa portugal,javier milián presidente lotería expresó entusiasmo promover prácticas juego responsable destacó importancia colaboración actores industria,5 stars,POSITIVA
Lotería dedica sorteo al Día Nacional de los Salvadoreños en el Exterior,https://www.contrapunto.com.sv/loteria-dedica-sorteo-al-dia-nacional-de-los-salvadorenos-en-el-exterior/,2023-11-22T17:36:00-06:00,"“Ustedes (salvadoreños en el exterior) son embajadores de El Salvador, demostrando nuestra rica cultura, tradiciones y valores a todo lugar donde vayan”: Lotería.",Diario Digital Contra Punto,Economía,,Web Page,lotería dedica sorteo día nacional salvadoreños exterior,ustedes salvadoreños exterior embajadores salvador demostrando rica cultura tradiciones valores lugar vayan lotería,5 stars,POSITIVA
La economía alemana ya empieza a depender de trabajadores extranjeros ,https://www.contrapunto.com.sv/la-economia-alemana-ya-empieza-a-depender-de-trabajadores-extranjeros/,2023-11-17T17:21:11-06:00,Los inmigrantes también están claramente sobrerrepresentados en el sector del transporte y la logística y en la agricultura. ,Diario Digital Contra Punto,Economía,,Web Page,economía alemana empieza depender trabajadores extranjeros,inmigrantes claramente sobrerrepresentados sector transporte logística agricultura,3 stars,NEUTRAL
BCIE elige como presidenta a costarricense Gisela Sánchez,https://www.contrapunto.com.sv/bcie-elige-como-presidenta-a-costarricense-gisela-sanchez/,2023-11-17T17:07:28-06:00,"Sánchez fue elegida con los votos de España, Corea del Sur, Panamá, México, Colombia, Belice, República Dominicana, Argentina, Nicaragua y El Salvador, mientras Honduras y Cuba se abstuvieron.",Diario Digital Contra Punto,Economía,,Web Page,bcie elige presidenta costarricense gisela sánchez,sánchez elegida votos españa corea sur panamá méxico colombia belice república dominicana argentina nicaragua salvador mientras honduras cuba abstuvieron,1 star,NEGATIVA
La vuelta de la victoria del equipo de inflación transitoria,https://www.contrapunto.com.sv/la-vuelta-de-la-victoria-del-equipo-de-inflacion-transitoria/,2023-11-17T16:10:47-06:00,"La inflación inducida por la pandemia se vio exacerbada aún más por la invasión rusa de Ucrania, que provocó un aumento en los precios de la energía y los alimentos",Diario Digital Contra Punto,Economía,,Web Page,vuelta victoria equipo inflación transitoria,inflación inducida pandemia vio exacerbada aún invasión rusa ucrania provocó aumento precios energía alimentos,1 star,NEGATIVA
Lotería recibe distinción como “Institución Pública del Año” en Premios Derecho y Negocios 2023,https://www.contrapunto.com.sv/loteria-recibe-distincion-como-institucion-publica-del-ano-en-premios-derecho-y-negocios-2023/,2023-11-16T11:57:25-06:00,"""Lotería ha realizado una reestructuración audaz y un profundo proceso de modernización"": Maria del Carmen Molina, quien recibió el premio a nombre de LNB.",Diario Digital Contra Punto,Economía,,Web Page,lotería recibe distinción institución pública año premios derecho negocios 2023,lotería realizado reestructuración audaz profundo proceso modernización maria carmen molina recibió premio nombre lnb,5 stars,POSITIVA
Lotería dedica sorteo a FOVIAL,https://www.contrapunto.com.sv/loteria-dedica-sorteo-a-fovial/,2023-11-15T16:10:31-06:00,"“La conectividad que FOVIAL proporciona es vital para desarrollar nuestra sociedad”: Lotería.
",Diario Digital Contra Punto,Economía,,Web Page,lotería dedica sorteo fovial,conectividad fovial proporciona vital desarrollar sociedad lotería,4 stars,NEUTRAL
SISTEMA FEDECRÉDITO realiza el primer sorteo de la promoción “Gana Fácil”,https://www.contrapunto.com.sv/sistema-fedecredito-realiza-el-primer-sorteo-de-la-promocion-gana-facil/,2023-11-09T21:49:54-06:00,"En este primer sorteo de la promoción ""Gana Fácil"" de FEDECRÉDITO fueron 228 los felices ganadores, con premios como pick up, motos y dinero en efectivo.",Diario Digital Contra Punto,Economía,,Web Page,sistema fedecrédito realiza primer sorteo promoción gana fácil,primer sorteo promoción gana fácil fedecrédito 228 felices ganadores premios pick up motos dinero efectivo,5 stars,POSITIVA
"Lotería beneficia a 1,083 salvadoreños con Brigadas Médicas en octubre",https://www.contrapunto.com.sv/loteria-beneficia-a-1083-salvadorenos-con-brigadas-medicas-en-octubre/,2023-11-09T12:09:20-06:00,"“Estamos transformando la vida de muchas personas: jugadores, agentes vendedores, beneficiarios y todos aquellos con quienes tenemos alguna relación como institución”: Lotería.",Diario Digital Contra Punto,Economía,,Web Page,lotería beneficia 1083 salvadoreños brigadas médicas octubre,transformando vida muchas persona jugadores agentes vendedores beneficiarios aquellos alguna relación institución lotería,5 stars,POSITIVA
Lotería dedica sorteo a Correos de El Salvador,https://www.contrapunto.com.sv/loteria-dedica-sorteo-a-correos-de-el-salvador/,2023-11-08T17:18:27-06:00,"""Celebramos la trayectoria de Correos de El Salvador, una institución dinámica que es un pilar fundamental en la infraestructura postal y logística de nuestra nación"": Lotería.",Diario Digital Contra Punto,Economía,,Web Page,lotería dedica sorteo correos salvador,celebramos trayectoria correos salvador institución dinámica pilar fundamental infraestructura postal logística nación lotería,5 stars,POSITIVA
Estudio de ORMUSA destaca la labor y desafíos de Defensoras de DD. HH. en La Paz,https://www.contrapunto.com.sv/estudio-de-ormusa-destaca-la-labor-y-desafios-de-defensoras-de-dd-hh-en-la-paz/,2023-12-02T10:46:18-06:00,"
La Organización de Mujeres Salvadoreñas por La Paz (ORMUSA) presentó un estudio titulado ""Voces y Experiencias de las Defensoras de Derechos Humanos, en 7 Municipios del Departamento de La Paz, El Salvador"".
",Diario Digital Contra Punto,Sociedad,,Web Page,estudio ormusa destaca labor desafíos defensoras dd hh paz,organización mujeres salvadoreñas paz ormusa presentó estudio titulado vox experiencias defensoras derechos humanos 7 municipios departamento paz salvador,1 star,NEGATIVA
Yamil Bukele es nombrado presidente del Comité de Competición de FIBA Américas,https://www.contrapunto.com.sv/yamil-bukele-es-nombrado-presidente-del-comite-de-competicion-de-fiba-americas/,2023-10-20T11:54:10-06:00,"El presidente ad honorem del INDES, Yamil Bukele, fue designado como presidente del Comité de Competición de FIBA Américas, su periodo en el nuevo cargo será de cuatro años.",Diario Digital Contra Punto,Deportes,,Web Page,yamil bukele nombrado presidente comité competición fiba américas,presidente ad honorem indes yamil bukele designado presidente comité competición fiba américas periodo nuevo cargo cuatro años,5 stars,POSITIVA
